		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW			Rain	Heat	Cool	In 	In	In 	In 	In 	In Air	Wind	Wind	ISS 	Arc.
03/06/18	1:00 a	22.7	22.8	22.7	94	21.7	6.4	NE	3.22	16.1	NE	22.7	24.2	24.2	1032.3	0.00	0.0	0.000	0.090	23.3	83	20.3	24.5	17.25	1.1857	700	1	100.0	30
03/06/18	1:30 a	22.5	22.7	22.5	94	21.5	4.8	NE	2.41	12.9	NNE	22.5	24.0	24.0	1032.2	0.00	0.0	0.000	0.087	23.2	83	20.2	24.4	17.25	1.1862	699	1	100.0	30
03/06/18	2:00 a	22.5	22.6	22.5	94	21.5	4.8	NE	2.41	9.7	NE	22.5	24.0	24.0	1032.1	0.00	0.0	0.000	0.087	23.2	83	20.1	24.3	17.25	1.1864	702	1	100.0	30
03/06/18	2:30 a	22.5	22.6	22.4	94	21.5	3.2	NE	1.61	11.3	NE	22.5	24.0	24.0	1032.2	0.00	0.0	0.000	0.087	23.1	83	20.1	24.3	17.25	1.1868	698	1	100.0	30
03/06/18	3:00 a	22.4	22.6	22.4	94	21.4	3.2	NE	1.61	12.9	NNE	22.4	23.9	23.9	1032.1	0.00	0.0	0.000	0.084	23.1	83	20.0	24.2	17.25	1.1871	701	1	100.0	30
03/06/18	3:30 a	22.3	22.4	22.3	94	21.3	3.2	NE	1.61	8.0	ENE	22.3	23.8	23.8	1032.5	0.00	0.0	0.000	0.083	23.0	83	20.0	24.1	17.25	1.1878	702	1	100.0	30
03/06/18	4:00 a	22.3	22.4	22.3	94	21.3	3.2	NE	1.61	6.4	NE	22.3	23.8	23.8	1032.8	0.00	0.0	0.000	0.083	22.9	83	19.9	24.1	17.25	1.1884	702	1	100.0	30
03/06/18	4:30 a	22.3	22.3	22.2	94	21.3	1.6	ENE	0.80	6.4	ENE	22.3	23.8	23.8	1033.1	0.00	0.0	0.000	0.082	22.9	84	20.0	24.1	17.68	1.1888	701	1	100.0	30
03/06/18	5:00 a	22.4	22.4	22.3	94	21.4	4.8	NE	2.41	9.7	ENE	22.4	23.9	23.9	1033.6	0.00	0.0	0.000	0.086	22.8	84	20.0	24.0	17.67	1.1897	700	1	100.0	30
03/06/18	5:30 a	22.6	22.6	22.4	93	21.4	4.8	ENE	2.41	14.5	ENE	22.6	24.0	24.0	1033.7	0.00	0.0	0.000	0.088	22.9	85	20.2	24.1	18.08	1.1892	701	1	100.0	30
03/06/18	6:00 a	22.7	22.7	22.6	93	21.5	9.7	NE	4.83	22.5	NNE	22.7	24.2	24.2	1034.1	0.00	0.0	0.000	0.091	22.9	86	20.5	24.2	18.45	1.1890	695	1	100.0	30
03/06/18	6:30 a	23.2	23.2	22.7	92	21.8	9.7	NE	4.83	22.5	NNE	23.2	24.6	24.6	1034.6	0.00	0.0	0.000	0.101	23.3	87	21.0	24.6	19.01	1.1874	700	1	100.0	30
03/06/18	7:00 a	23.7	23.7	23.2	91	22.1	9.7	NE	4.83	22.5	NE	23.7	25.4	25.4	1035.1	0.00	0.0	0.000	0.111	23.7	86	21.2	25.2	18.53	1.1861	696	1	100.0	30
03/06/18	7:30 a	24.2	24.2	23.6	90	22.5	8.0	ENE	4.02	20.9	N	24.2	26.2	26.2	1035.7	0.00	0.0	0.000	0.123	24.2	86	21.7	25.9	18.53	1.1839	700	1	100.0	30
03/06/18	8:00 a	24.8	24.8	24.2	87	22.5	11.3	NE	5.63	22.5	ENE	24.8	26.8	26.8	1035.7	0.00	0.0	0.000	0.135	24.9	86	22.4	26.9	18.47	1.1794	703	1	100.0	30
03/06/18	8:30 a	25.3	25.3	24.8	85	22.6	11.3	ENE	5.63	24.1	NE	25.3	27.4	27.4	1035.9	0.00	0.0	0.000	0.145	25.5	84	22.6	27.7	17.58	1.1771	699	1	100.0	30
03/06/18	9:00 a	25.7	25.7	25.2	84	22.8	9.7	NE	4.83	22.5	NE	25.7	28.0	28.0	1035.7	0.00	0.0	0.000	0.154	26.1	83	22.9	28.4	17.09	1.1740	700	1	100.0	30
03/06/18	9:30 a	27.3	27.6	25.7	79	23.4	9.7	NE	4.83	20.9	NNE	27.3	30.4	30.4	1035.1	0.00	0.0	0.000	0.187	27.3	82	24.0	30.8	16.63	1.1661	699	1	100.0	30
03/06/18	10:00 a	27.9	28.3	27.3	76	23.3	9.7	NE	4.83	19.3	NE	27.9	31.4	31.4	1034.6	0.00	0.0	0.000	0.200	28.7	80	24.9	34.1	15.81	1.1586	700	1	100.0	30
03/06/18	10:30 a	28.4	28.5	27.9	76	23.8	8.0	N	4.02	19.3	NE	28.4	32.7	32.7	1034.3	0.00	0.0	0.000	0.211	29.4	77	25.0	35.2	14.85	1.1550	696	1	100.0	30
03/06/18	11:00 a	29.3	29.3	28.3	72	23.8	8.0	N	4.02	19.3	NW	29.3	34.0	34.0	1033.9	0.00	0.0	0.000	0.229	29.9	75	25.0	36.0	14.21	1.1525	701	1	100.0	30
03/06/18	11:30 a	29.9	30.1	29.3	70	23.9	8.0	NNW	4.02	17.7	NW	29.9	35.1	35.1	1033.4	0.00	0.0	0.000	0.242	30.8	71	25.0	37.1	12.85	1.1487	700	1	100.0	30
03/06/18	12:00 p	30.2	30.6	29.6	71	24.3	9.7	NNW	4.83	19.3	NW	30.2	35.7	35.7	1032.6	0.00	0.0	0.000	0.247	31.3	66	24.2	36.9	11.71	1.1475	701	1	100.0	30
03/06/18	12:30 p	31.1	31.1	30.2	70	24.9	8.0	NNW	4.02	17.7	N	31.1	37.2	37.2	1032.0	0.00	0.0	0.000	0.265	32.1	67	25.2	39.4	11.86	1.1422	702	1	100.0	30
03/06/18	1:00 p	31.4	31.4	31.0	68	24.8	4.8	NW	2.41	16.1	NW	31.4	37.8	37.8	1031.5	0.00	0.0	0.000	0.273	32.7	66	25.5	41.1	11.65	1.1383	699	1	100.0	30
03/06/18	1:30 p	31.9	32.2	31.4	67	25.0	6.4	NNW	3.22	14.5	NNW	31.9	39.1	39.1	1031.1	0.00	0.0	0.000	0.284	33.6	65	26.1	43.4	11.45	1.1332	702	1	100.0	30
03/06/18	2:00 p	31.7	32.4	31.3	65	24.3	4.8	N	2.41	14.5	NW	31.7	37.7	37.7	1031.0	0.00	0.0	0.000	0.279	34.0	64	26.2	44.2	11.25	1.1314	700	1	100.0	30
03/06/18	2:30 p	31.3	31.7	31.3	68	24.7	6.4	NW	3.22	16.1	NNE	31.3	37.3	37.3	1030.5	0.00	0.0	0.000	0.270	34.2	62	25.8	43.8	10.88	1.1311	699	1	100.0	30
03/06/18	3:00 p	29.5	31.3	29.5	72	23.9	8.0	N	4.02	22.5	NNE	29.5	34.3	34.3	1030.4	0.00	0.0	0.000	0.233	33.1	60	24.3	39.9	10.55	1.1382	700	1	100.0	30
03/06/18	3:30 p	27.9	29.5	27.9	76	23.3	8.0	NNE	4.02	17.7	NE	27.9	31.3	31.3	1030.8	0.00	0.0	0.000	0.199	31.7	61	23.3	36.7	10.79	1.1458	701	1	100.0	30
03/06/18	4:00 p	26.6	27.9	26.6	79	22.6	6.4	ENE	3.22	16.1	NE	26.6	28.9	28.9	1031.1	0.00	0.0	0.000	0.171	30.5	62	22.4	34.6	11.01	1.1525	700	1	100.0	30
03/06/18	4:30 p	25.6	26.6	25.6	84	22.7	6.4	NE	3.22	17.7	ENE	25.6	27.8	27.8	1031.2	0.00	0.0	0.000	0.152	29.2	65	21.9	32.3	11.66	1.1586	699	1	100.0	30
03/06/18	5:00 p	25.3	25.6	25.3	86	22.8	1.6	NE	0.80	11.3	E	25.3	27.6	27.6	1031.3	0.00	0.0	0.000	0.146	28.6	66	21.6	31.2	11.88	1.1617	700	1	100.0	30
03/06/18	5:30 p	24.9	25.3	24.9	86	22.4	3.2	NE	1.61	8.0	NNE	24.9	26.9	26.9	1031.5	0.00	0.0	0.000	0.138	28.0	66	21.1	30.1	11.90	1.1651	701	1	100.0	30
03/06/18	6:00 p	24.7	24.9	24.7	88	22.5	1.6	NE	0.80	4.8	NE	24.7	26.7	26.7	1032.0	0.00	0.0	0.000	0.132	27.6	67	20.9	29.4	12.12	1.1677	700	1	100.0	30
03/06/18	6:30 p	24.5	24.7	24.5	91	22.9	0.0	NE	0.00	3.2	NE	24.5	26.6	26.6	1032.5	0.00	0.0	0.000	0.128	27.2	68	20.8	28.9	12.33	1.1697	700	1	100.0	30
03/06/18	7:00 p	24.4	24.5	24.3	91	22.8	0.0	E	0.00	3.2	E	24.4	26.4	26.4	1032.6	0.00	0.0	0.000	0.126	26.8	69	20.7	28.4	12.54	1.1715	701	1	100.0	30
03/06/18	7:30 p	24.4	24.4	24.3	94	23.4	0.0	---	0.00	0.0	---	24.4	26.6	26.6	1032.8	0.00	0.0	0.000	0.126	26.6	70	20.7	28.1	12.85	1.1726	702	1	100.0	30
03/06/18	8:00 p	24.3	24.4	24.3	93	23.1	0.0	---	0.00	0.0	---	24.3	26.3	26.3	1033.3	0.00	0.0	0.000	0.124	26.4	71	20.7	27.9	13.07	1.1740	701	1	100.0	30
03/06/18	8:30 p	24.2	24.3	24.2	94	23.1	0.0	---	0.00	0.0	---	24.2	26.3	26.3	1033.3	0.00	0.0	0.000	0.122	26.2	72	20.8	27.7	13.30	1.1745	697	1	100.0	30
03/06/18	9:00 p	24.1	24.2	24.1	94	23.0	0.0	---	0.00	0.0	---	24.1	26.1	26.1	1033.0	0.00	0.0	0.000	0.119	26.0	72	20.6	27.4	13.32	1.1755	702	1	100.0	30
03/06/18	9:30 p	24.0	24.1	23.9	95	23.1	0.0	---	0.00	0.0	---	24.0	26.1	26.1	1033.2	0.00	0.0	0.000	0.118	25.8	73	20.6	27.2	13.68	1.1762	702	1	100.0	30
03/06/18	10:00 p	23.7	24.1	23.7	95	22.8	0.0	---	0.00	0.0	---	23.7	25.6	25.6	1033.3	0.00	0.0	0.000	0.111	25.6	73	20.4	26.9	13.69	1.1776	703	1	100.0	30
03/06/18	10:30 p	23.4	23.7	23.4	95	22.6	0.0	E	0.00	6.4	ENE	23.4	25.2	25.2	1033.2	0.00	0.0	0.000	0.106	25.4	74	20.5	26.8	13.99	1.1780	701	1	100.0	30
03/06/18	11:00 p	23.3	23.6	23.3	94	22.3	3.2	ENE	1.61	14.5	ENE	23.3	24.9	24.9	1033.2	0.00	0.0	0.000	0.104	25.2	75	20.4	26.6	14.35	1.1791	700	1	100.0	30
03/06/18	11:30 p	23.2	23.4	23.2	93	22.0	3.2	ENE	1.61	9.7	NE	23.2	24.7	24.7	1033.3	0.00	0.0	0.000	0.101	24.9	75	20.2	26.3	14.35	1.1806	701	1	100.0	30
03/07/18	12:00 a	23.6	23.6	23.1	91	22.0	4.8	ENE	2.41	12.9	ENE	23.6	25.2	25.2	1033.4	0.00	0.0	0.000	0.109	24.7	76	20.2	26.2	14.65	1.1816	702	1	100.0	30
03/07/18	12:30 a	23.3	23.6	23.3	91	21.7	3.2	ESE	1.61	8.0	ENE	23.3	24.7	24.7	1033.3	0.00	0.0	0.000	0.103	24.6	76	20.0	25.9	14.65	1.1823	699	1	100.0	30
03/07/18	1:00 a	23.6	23.6	23.3	91	22.0	1.6	ENE	0.80	8.0	NNE	23.6	25.2	25.2	1033.3	0.00	0.0	0.000	0.109	24.4	76	19.9	25.8	14.65	1.1833	700	1	100.0	30
03/07/18	1:30 a	23.4	23.6	23.4	92	22.1	1.6	ENE	0.80	9.7	NE	23.4	25.0	25.0	1033.0	0.00	0.0	0.000	0.106	24.2	77	19.9	25.6	14.95	1.1835	702	1	100.0	30
03/07/18	2:00 a	23.6	23.6	23.4	92	22.2	1.6	NE	0.80	8.0	NNE	23.6	25.2	25.2	1032.9	0.00	0.0	0.000	0.109	24.2	77	19.9	25.5	14.95	1.1838	699	1	100.0	30
03/07/18	2:30 a	23.3	23.6	23.3	93	22.1	0.0	N	0.00	6.4	NNE	23.3	24.9	24.9	1033.2	0.00	0.0	0.000	0.104	24.1	78	20.0	25.5	15.25	1.1840	702	1	100.0	30
03/07/18	3:00 a	23.0	23.3	23.0	94	22.0	1.6	WSW	0.80	4.8	NW	23.0	24.6	24.6	1033.1	0.00	0.0	0.000	0.097	24.1	78	20.0	25.4	15.25	1.1843	702	1	100.0	30
03/07/18	3:30 a	22.7	23.0	22.7	96	22.1	0.0	---	0.00	0.0	---	22.7	24.4	24.4	1032.9	0.00	0.0	0.000	0.091	23.9	79	20.0	25.2	15.65	1.1846	700	1	100.0	30
03/07/18	4:00 a	22.8	22.8	22.7	96	22.1	0.0	---	0.00	0.0	---	22.8	24.4	24.4	1033.1	0.00	0.0	0.000	0.093	23.7	79	19.9	25.0	15.66	1.1857	699	1	100.0	30
03/07/18	4:30 a	22.7	22.9	22.7	96	22.0	1.6	W	0.80	4.8	N	22.7	24.3	24.3	1033.6	0.00	0.0	0.000	0.090	23.7	79	19.8	24.9	15.66	1.1867	699	1	100.0	30
03/07/18	5:00 a	22.5	22.7	22.4	97	22.0	0.0	W	0.00	3.2	W	22.5	24.2	24.2	1034.0	0.00	0.0	0.000	0.087	23.6	80	20.0	24.9	16.06	1.1871	702	1	100.0	30
03/07/18	5:30 a	22.7	22.7	22.4	97	22.2	0.0	W	0.00	3.2	W	22.7	24.4	24.4	1034.2	0.00	0.0	0.000	0.090	23.6	80	19.9	24.8	16.06	1.1877	700	1	100.0	30
03/07/18	6:00 a	23.2	23.2	22.6	97	22.7	0.0	ENE	0.00	4.8	ENE	23.2	25.0	25.0	1034.5	0.00	0.0	0.000	0.102	23.7	81	20.3	25.1	16.46	1.1868	701	1	100.0	30
03/07/18	6:30 a	23.8	23.8	23.2	96	23.2	0.0	ENE	0.00	3.2	ENE	23.8	25.9	25.9	1034.7	0.00	0.0	0.000	0.115	24.3	83	21.2	25.9	17.22	1.1831	701	1	100.0	30
03/07/18	7:00 a	24.5	24.5	23.8	94	23.5	3.2	NNE	1.61	6.4	NE	24.5	26.7	26.7	1035.2	0.00	0.0	0.000	0.128	24.8	84	21.9	26.7	17.65	1.1801	701	1	100.0	30
03/07/18	7:30 a	25.6	25.6	24.5	91	24.0	4.8	NNE	2.41	11.3	NNE	25.6	28.4	28.4	1035.7	0.00	0.0	0.000	0.152	25.4	84	22.5	27.6	17.58	1.1771	702	1	100.0	30
03/07/18	8:00 a	26.3	26.4	25.6	87	24.0	6.4	NE	3.22	16.1	NE	26.3	29.4	29.4	1035.8	0.00	0.0	0.000	0.167	26.4	84	23.5	29.2	17.47	1.1714	701	1	100.0	30
03/07/18	8:30 a	27.4	27.4	26.3	85	24.7	8.0	NE	4.02	17.7	NNE	27.4	31.6	31.6	1035.3	0.00	0.0	0.000	0.190	27.1	83	23.9	30.3	17.02	1.1676	701	1	100.0	30
03/07/18	9:00 a	26.6	27.4	26.4	88	24.4	8.0	NNE	4.02	16.1	NE	26.6	29.9	29.9	1035.3	0.00	0.0	0.000	0.171	27.2	81	23.7	30.4	16.31	1.1674	700	1	100.0	30
03/07/18	9:30 a	27.8	27.8	26.6	85	25.1	8.0	NNE	4.02	17.7	NE	27.8	32.6	32.6	1034.7	0.00	0.0	0.000	0.198	27.7	81	24.1	31.5	16.28	1.1642	700	1	100.0	30
03/07/18	10:00 a	28.9	29.4	27.9	79	24.9	11.3	NNE	5.63	25.7	NNE	28.9	34.5	34.5	1034.7	0.00	0.0	0.000	0.220	29.0	76	24.3	34.1	14.57	1.1585	703	1	100.0	30
03/07/18	10:30 a	29.8	29.8	28.8	75	24.9	12.9	NNE	6.44	27.4	NNE	29.7	35.6	35.4	1034.6	0.00	0.0	0.000	0.238	29.8	72	24.2	35.0	13.24	1.1558	692	1	100.0	30
03/07/18	11:00 a	29.8	30.2	29.7	75	24.9	14.5	NE	7.24	30.6	NE	29.5	35.6	35.3	1034.0	0.00	0.0	0.000	0.238	30.5	71	24.6	36.5	12.85	1.1514	698	1	100.0	30
03/07/18	11:30 a	29.3	29.8	29.1	75	24.4	14.5	NE	7.24	30.6	NE	28.9	34.4	34.1	1033.5	0.00	0.0	0.000	0.228	30.5	69	24.2	36.1	12.35	1.1518	703	1	100.0	30
03/07/18	12:00 p	29.6	29.6	29.3	79	25.5	12.9	NE	6.44	24.1	NNE	29.4	35.8	35.7	1032.8	0.00	0.0	0.000	0.234	30.9	69	24.5	36.7	12.35	1.1488	700	1	100.0	30
03/07/18	12:30 p	29.1	29.7	29.1	77	24.7	9.7	NNE	4.83	22.5	NE	29.1	34.6	34.6	1032.3	0.00	0.0	0.000	0.225	30.8	68	24.2	36.3	12.15	1.1494	699	1	100.0	30
03/07/18	1:00 p	27.2	29.2	27.2	83	24.0	4.8	W	2.41	19.3	NE	27.2	30.6	30.6	1032.5	0.00	0.0	0.000	0.184	30.4	68	23.9	35.7	12.18	1.1514	701	1	100.0	30
03/07/18	1:30 p	24.5	27.2	24.5	92	23.1	6.4	NE	3.22	17.7	NNE	24.5	26.6	26.6	1031.8	4.00	63.0	0.000	0.128	29.6	69	23.3	33.9	12.35	1.1552	672	1	98.2	30
03/07/18	2:00 p	24.6	24.6	24.5	90	22.8	3.2	NE	1.61	8.0	ENE	24.6	26.6	26.6	1031.1	0.00	0.0	0.000	0.130	29.0	70	23.0	32.9	12.60	1.1572	699	1	100.0	30
03/07/18	2:30 p	24.7	24.7	24.4	91	23.1	1.6	N	0.80	8.0	NNE	24.7	26.8	26.8	1031.0	0.00	0.0	0.000	0.132	28.7	70	22.7	32.2	12.63	1.1589	701	1	100.0	30
03/07/18	3:00 p	25.9	25.9	24.7	87	23.6	0.0	N	0.00	3.2	N	25.9	28.7	28.7	1031.0	0.00	0.0	0.000	0.159	28.9	71	23.2	33.1	12.89	1.1569	698	1	100.0	30
03/07/18	3:30 p	26.7	26.7	25.9	85	23.9	1.6	N	0.80	4.8	N	26.7	29.8	29.8	1031.2	0.00	0.0	0.000	0.174	29.3	71	23.5	33.7	12.86	1.1552	698	1	100.0	30
03/07/18	4:00 p	27.2	27.2	26.7	86	24.6	1.6	N	0.80	4.8	N	27.2	31.1	31.1	1031.7	0.00	0.0	0.000	0.184	29.4	71	23.6	34.0	12.85	1.1548	700	1	100.0	30
03/07/18	4:30 p	27.4	27.4	27.2	85	24.7	0.0	E	0.00	3.2	E	27.4	31.6	31.6	1031.9	0.00	0.0	0.000	0.190	29.5	72	23.9	34.3	13.25	1.1543	701	1	100.0	30
03/07/18	5:00 p	27.4	27.6	27.4	88	25.3	0.0	E	0.00	1.6	E	27.4	32.1	32.1	1031.9	0.00	0.0	0.000	0.190	29.4	72	23.9	34.2	13.25	1.1546	699	1	100.0	30
03/07/18	5:30 p	26.8	27.4	26.8	92	25.4	0.0	E	0.00	1.6	E	26.8	31.0	31.0	1032.3	0.00	0.0	0.000	0.176	29.2	72	23.6	33.7	13.25	1.1567	701	1	100.0	30
03/07/18	6:00 p	26.1	26.8	26.1	94	25.0	0.0	---	0.00	0.0	---	26.1	29.7	29.7	1032.5	0.00	0.0	0.000	0.161	28.7	73	23.4	32.9	13.58	1.1590	699	1	100.0	30
03/07/18	6:30 p	25.6	26.1	25.6	95	24.8	0.0	---	0.00	0.0	---	25.6	28.7	28.7	1032.7	0.00	0.0	0.000	0.152	28.3	74	23.2	31.9	13.89	1.1613	702	1	100.0	30
03/07/18	7:00 p	25.3	25.7	25.3	95	24.5	1.6	ENE	0.80	9.7	ENE	25.3	28.1	28.1	1032.8	0.00	0.0	0.000	0.146	27.8	74	22.8	30.8	13.91	1.1640	701	1	100.0	30
03/07/18	7:30 p	24.9	25.3	24.9	95	24.1	1.6	ENE	0.80	6.4	ENE	24.9	27.4	27.4	1032.8	0.00	0.0	0.000	0.138	27.4	75	22.6	30.1	14.32	1.1658	700	1	100.0	30
03/07/18	8:00 p	24.6	24.9	24.6	96	23.9	0.0	E	0.00	4.8	ESE	24.6	26.9	26.9	1032.9	0.00	0.0	0.000	0.130	27.1	75	22.3	29.4	14.33	1.1678	702	1	100.0	30
03/07/18	8:30 p	24.2	24.6	24.2	96	23.5	0.0	E	0.00	4.8	NE	24.2	26.4	26.4	1033.2	0.00	0.0	0.000	0.123	26.7	75	21.9	28.8	14.35	1.1704	700	1	100.0	30
03/07/18	9:00 p	24.1	24.2	24.1	96	23.4	1.6	ENE	0.80	8.0	ENE	24.1	26.2	26.2	1033.4	0.00	0.0	0.000	0.119	26.3	76	21.8	28.2	14.65	1.1725	701	1	100.0	30
03/07/18	9:30 p	24.2	24.2	24.0	95	23.3	4.8	ENE	2.41	12.9	ENE	24.2	26.3	26.3	1033.7	0.00	0.0	0.000	0.122	26.0	77	21.7	27.8	14.95	1.1743	699	1	100.0	30
03/07/18	10:00 p	24.2	24.2	24.1	95	23.3	4.8	ENE	2.41	12.9	NNE	24.2	26.3	26.3	1034.1	0.00	0.0	0.000	0.122	25.7	77	21.4	27.4	14.95	1.1764	701	1	100.0	30
03/07/18	10:30 p	24.1	24.2	24.1	95	23.3	1.6	ENE	0.80	12.9	ENE	24.1	26.2	26.2	1034.5	0.00	0.0	0.000	0.120	25.6	78	21.4	27.3	15.25	1.1774	701	1	100.0	30
03/07/18	11:00 p	24.2	24.2	24.1	94	23.2	3.2	ENE	1.61	9.7	NE	24.2	26.3	26.3	1034.6	0.00	0.0	0.000	0.123	25.4	79	21.5	27.2	15.59	1.1777	702	1	100.0	30
03/07/18	11:30 p	24.1	24.2	24.0	95	23.2	1.6	NE	0.80	8.0	ENE	24.1	26.2	26.2	1034.1	0.00	0.0	0.000	0.119	25.3	79	21.4	27.0	15.60	1.1781	700	1	100.0	30
03/08/18	12:00 a	23.8	24.1	23.7	96	23.1	1.6	E	0.80	4.8	E	23.8	25.8	25.8	1033.9	0.00	0.0	0.000	0.113	25.1	79	21.2	26.8	15.61	1.1788	698	1	100.0	30
03/08/18	12:30 a	23.6	23.8	23.6	96	22.9	1.6	ENE	0.80	9.7	ENE	23.6	25.5	25.5	1033.2	0.00	0.0	0.000	0.110	25.0	80	21.3	26.7	16.01	1.1783	698	1	100.0	30
03/08/18	1:00 a	23.7	23.7	23.6	94	22.6	3.2	ENE	1.61	9.7	ENE	23.7	25.5	25.5	1033.2	0.00	0.0	0.000	0.111	24.8	80	21.1	26.4	16.02	1.1795	699	1	100.0	30
03/08/18	1:30 a	23.5	23.7	23.5	94	22.5	0.0	ENE	0.00	6.4	NE	23.5	25.2	25.2	1032.3	0.00	0.0	0.000	0.108	24.7	80	21.0	26.3	16.02	1.1791	697	1	100.0	30
03/08/18	2:00 a	23.8	23.8	23.4	92	22.5	4.8	ENE	2.41	14.5	NE	23.8	25.7	25.7	1032.3	0.00	0.0	0.000	0.115	24.5	81	21.0	26.2	16.43	1.1797	700	1	100.0	30
03/08/18	2:30 a	23.6	23.8	23.6	92	22.2	4.8	NE	2.41	12.9	ENE	23.6	25.3	25.3	1032.5	0.00	0.0	0.000	0.110	24.4	81	21.0	26.1	16.43	1.1802	700	1	100.0	30
03/08/18	3:00 a	23.3	23.7	23.3	94	22.3	1.6	NE	0.80	8.0	ENE	23.3	24.9	24.9	1032.7	0.00	0.0	0.000	0.104	24.3	81	20.8	25.9	16.44	1.1814	702	1	100.0	30
03/08/18	3:30 a	23.3	23.3	23.2	93	22.1	4.8	ENE	2.41	14.5	ENE	23.3	24.9	24.9	1032.6	0.00	0.0	0.000	0.104	24.1	81	20.6	25.6	16.44	1.1823	700	1	100.0	30
03/08/18	4:00 a	23.2	23.3	23.2	94	22.2	4.8	ENE	2.41	11.3	NE	23.2	24.8	24.8	1032.8	0.00	0.0	0.000	0.102	24.0	82	20.7	25.6	16.84	1.1828	701	1	100.0	30
03/08/18	4:30 a	23.1	23.2	23.0	94	22.0	3.2	NE	1.61	11.3	ENE	23.1	24.6	24.6	1032.9	0.00	0.0	0.000	0.098	23.9	82	20.7	25.4	16.85	1.1832	703	1	100.0	30
03/08/18	5:00 a	22.9	23.1	22.9	94	21.9	3.2	NNE	1.61	6.4	NNE	22.9	24.5	24.5	1033.3	0.00	0.0	0.000	0.096	23.8	82	20.5	25.2	16.85	1.1846	701	1	100.0	30
03/08/18	5:30 a	23.0	23.0	22.9	94	22.0	3.2	NE	1.61	11.3	NNE	23.0	24.6	24.6	1034.1	0.00	0.0	0.000	0.097	23.7	82	20.4	25.1	16.85	1.1862	700	1	100.0	30
03/08/18	6:00 a	26.7	26.7	25.8	86	24.2	6.4	NNE	3.22	16.1	NNE	26.7	30.1	30.1	1035.9	0.00	0.0	0.000	0.175	28.6	79	24.6	33.8	15.48	1.1609	689	1	100.0	30
03/08/18	6:30 a	28.2	28.2	26.8	83	25.0	3.2	N	1.61	11.3	NNE	28.2	33.2	33.2	1035.6	0.00	0.0	0.000	0.205	29.9	79	25.8	36.7	15.40	1.1528	700	1	100.0	30
03/08/18	7:00 a	28.9	28.9	28.2	80	25.1	4.8	NE	2.41	14.5	E	28.9	34.8	34.8	1035.3	0.00	0.0	0.000	0.221	31.2	77	26.7	39.4	14.66	1.1458	699	1	100.0	30
03/08/18	7:30 a	30.1	30.1	28.8	77	25.6	6.4	NNE	3.22	14.5	NNE	30.1	36.7	36.7	1035.1	0.00	0.0	0.000	0.244	31.3	71	25.4	38.1	12.85	1.1480	697	1	100.0	30
03/08/18	8:00 a	29.5	30.2	29.2	81	25.9	6.4	NW	3.22	17.7	NNW	29.5	36.1	36.1	1034.7	0.00	0.0	0.000	0.233	30.9	72	25.3	37.5	13.20	1.1491	680	1	99.4	30
03/08/18	8:30 a	30.1	30.4	29.6	76	25.4	8.0	WNW	4.02	20.9	NNW	30.1	36.6	36.6	1034.2	0.00	0.0	0.000	0.245	31.1	70	24.9	37.2	12.55	1.1488	691	1	100.0	30
03/08/18	9:00 a	31.4	31.4	30.1	73	26.0	8.0	NNW	4.02	19.3	NW	31.4	39.3	39.3	1033.2	0.00	0.0	0.000	0.273	31.3	69	25.0	37.7	12.35	1.1467	702	1	100.0	30
03/08/18	9:30 a	31.3	31.8	31.2	73	25.9	6.4	NW	3.22	16.1	NNW	31.3	38.7	38.7	1032.6	0.00	0.0	0.000	0.270	31.7	69	25.3	38.9	12.35	1.1437	701	1	100.0	30
03/08/18	1:00 p	31.1	31.6	31.1	72	25.5	3.2	NW	1.61	14.5	NNW	31.1	37.8	37.8	1031.8	0.00	0.0	0.000	0.266	32.3	68	25.6	40.5	12.05	1.1400	710	1	100.0	30
03/08/18	1:30 p	30.9	31.1	30.8	72	25.3	1.6	N	0.80	6.4	N	30.9	37.5	37.5	1031.0	0.00	0.0	0.000	0.263	32.6	67	25.6	41.0	11.85	1.1381	700	1	100.0	30
03/08/18	2:00 p	30.1	31.2	30.1	76	25.4	3.2	SSW	1.61	9.7	W	30.1	36.6	36.6	1030.6	0.00	0.0	0.000	0.245	32.8	66	25.6	41.4	11.65	1.1366	698	1	100.0	30
03/08/18	2:30 p	28.9	30.1	28.9	81	25.3	8.0	SSW	4.02	19.3	WSW	28.9	34.9	34.9	1030.2	0.00	0.0	0.000	0.220	32.1	67	25.2	39.4	11.86	1.1400	701	1	100.0	30
03/08/18	3:00 p	28.1	28.9	28.0	88	25.9	6.4	SW	3.22	14.5	SW	28.1	33.8	33.8	1029.9	0.00	0.0	0.000	0.203	31.0	70	24.9	37.1	12.55	1.1443	702	1	100.0	30
03/08/18	3:30 p	28.3	28.4	28.1	83	25.2	4.8	S	2.41	30.6	NNW	28.3	33.6	33.6	1031.7	0.00	0.0	0.000	0.208	30.7	72	25.1	37.1	13.20	1.1469	702	1	100.0	30
03/08/18	4:00 p	22.2	28.3	22.2	95	21.4	11.3	ENE	5.63	32.2	NNW	22.2	23.8	23.8	1032.2	12.20	92.2	0.000	0.081	28.6	68	22.1	31.6	12.28	1.1618	701	1	100.0	30
