		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW			Rain	Heat	Cool	In 	In	In 	In 	In 	In Air	Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Bar  	Rain	Rate	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	Samp	Tx 	Recept	Int.
01/20/18	3:30 a	22.3	22.4	21.9	94	21.3	0.0	---	0.00	0.0	---	22.3	23.8	23.8	1036.5	0.00	0.0	0.000	0.083	23.4	81	20.0	24.7	16.47	1.1907	700	1	100.0	30
01/20/18	4:00 a	22.6	22.7	22.4	93	21.4	0.0	---	0.00	0.0	---	22.6	24.1	24.1	1036.6	0.00	0.0	0.000	0.089	23.8	82	20.6	25.3	16.85	1.1882	701	1	100.0	30
01/20/18	4:30 a	22.6	22.7	22.6	95	21.8	0.0	E	0.00	1.6	ENE	22.6	24.2	24.2	1036.3	0.40	8.6	0.000	0.089	24.1	82	20.8	25.7	16.83	1.1863	701	1	100.0	30
01/20/18	5:00 a	24.3	24.4	22.6	91	22.8	0.0	E	0.00	1.6	ESE	24.3	26.3	26.3	1036.3	0.00	0.0	0.000	0.125	25.7	85	23.0	28.1	18.02	1.1758	702	1	100.0	30
01/20/18	5:30 a	25.4	25.4	24.4	84	22.5	0.0	NE	0.00	1.6	ENE	25.4	27.5	27.5	1036.0	0.00	0.0	0.000	0.147	27.7	81	24.1	31.5	16.28	1.1656	701	1	100.0	30
01/20/18	6:00 a	26.5	26.6	25.4	79	22.6	0.0	NE	0.00	1.6	NE	26.5	28.8	28.8	1035.9	0.00	0.0	0.000	0.170	29.3	78	25.0	35.1	15.16	1.1574	700	1	100.0	30
01/20/18	6:30 a	27.3	27.3	26.5	79	23.3	0.0	---	0.00	0.0	---	27.3	30.3	30.3	1035.7	0.00	0.0	0.000	0.186	30.2	73	24.8	36.2	13.52	1.1543	701	1	100.0	30
01/20/18	7:00 a	27.1	27.6	27.1	77	22.7	0.0	---	0.00	0.0	---	27.1	29.7	29.7	1035.6	0.00	0.0	0.000	0.183	30.3	70	24.2	35.9	12.55	1.1546	697	1	100.0	30
01/20/18	7:30 a	27.6	27.6	27.1	76	23.0	0.0	---	0.00	0.0	---	27.6	30.6	30.6	1035.3	0.00	0.0	0.000	0.193	30.4	69	24.1	35.9	12.35	1.1541	702	1	100.0	30
01/20/18	8:00 a	27.9	28.2	27.6	74	22.8	1.6	SW	0.80	9.7	SW	27.9	31.0	31.0	1034.7	0.00	0.0	0.000	0.199	30.9	68	24.3	36.4	12.15	1.1515	702	1	100.0	30
01/20/18	8:30 a	28.0	28.1	27.9	77	23.6	3.2	WSW	1.61	8.0	NNW	28.0	31.7	31.7	1034.3	0.00	0.0	0.000	0.201	31.1	67	24.2	36.4	11.93	1.1506	701	1	100.0	30
01/20/18	9:00 a	29.2	29.2	27.9	74	24.1	3.2	SSE	1.61	11.3	S	29.2	34.1	34.1	1033.7	0.20	0.0	0.000	0.226	32.2	66	25.0	39.5	11.65	1.1440	700	1	100.0	30
01/20/18	9:30 a	29.3	29.4	28.7	71	23.5	4.8	SW	2.41	12.9	WSW	29.3	33.8	33.8	1033.1	0.00	0.0	0.000	0.229	32.8	64	25.1	40.7	11.25	1.1406	702	1	100.0	30
01/20/18	10:00 a	29.3	29.4	29.2	71	23.5	4.8	W	2.41	11.3	W	29.3	33.7	33.7	1032.7	0.00	0.0	0.000	0.228	33.2	63	25.2	41.3	11.12	1.1387	698	1	100.0	30
01/20/18	10:30 a	30.5	30.6	29.3	70	24.4	6.4	W	3.22	14.5	WNW	30.5	36.3	36.3	1032.0	0.00	0.0	0.000	0.253	33.9	62	25.6	43.1	10.89	1.1341	700	1	100.0	30
01/20/18	11:00 a	29.7	30.7	29.7	73	24.3	6.4	W	3.22	16.1	WSW	29.7	34.9	34.9	1031.4	0.00	0.0	0.000	0.236	34.2	61	25.6	43.3	10.75	1.1326	697	1	100.0	30
01/20/18	11:30 a	28.3	29.7	28.3	80	24.5	6.4	W	3.22	14.5	W	28.3	33.0	33.0	1031.3	0.00	0.0	0.000	0.207	33.3	60	24.5	40.3	10.55	1.1383	702	1	100.0	30
01/20/18	12:00 p	28.6	28.6	27.9	78	24.3	4.8	SW	2.41	11.3	WSW	28.6	33.4	33.4	1031.5	0.00	0.0	0.000	0.213	32.9	61	24.4	39.7	10.75	1.1401	701	1	100.0	30
01/20/18	12:30 p	29.3	29.4	28.6	72	23.7	3.2	SW	1.61	11.3	W	29.3	33.9	33.9	1031.6	0.00	0.0	0.000	0.228	33.0	62	24.7	40.4	10.92	1.1390	700	1	100.0	30
01/20/18	1:00 p	29.8	30.1	29.3	68	23.3	3.2	E	1.61	6.4	SSE	29.8	34.3	34.3	1031.9	0.00	0.0	0.000	0.240	33.1	61	24.6	40.3	10.75	1.1393	701	1	100.0	30
01/20/18	1:30 p	29.4	29.8	29.4	70	23.3	3.2	WSW	1.61	9.7	S	29.4	33.7	33.7	1032.2	0.00	0.0	0.000	0.230	32.8	60	24.0	39.1	10.55	1.1421	700	1	100.0	30
01/20/18	2:00 p	28.2	29.4	28.2	77	23.8	3.2	S	1.61	11.3	S	28.2	32.2	32.2	1032.6	0.00	0.0	0.000	0.205	32.0	60	23.3	37.1	10.57	1.1470	700	1	100.0	30
01/20/18	2:30 p	27.6	28.2	27.6	81	24.0	1.6	S	0.80	4.8	SW	27.6	31.2	31.2	1033.1	0.00	0.0	0.000	0.192	31.2	61	22.8	35.4	10.82	1.1513	700	1	100.0	30
01/20/18	3:00 p	24.3	27.6	24.3	83	21.3	8.0	SW	4.02	33.8	NW	24.3	26.0	26.0	1033.8	9.00	100.2	0.000	0.125	30.4	63	22.6	34.7	11.21	1.1555	698	1	100.0	30
01/20/18	3:30 p	23.7	24.3	22.6	87	21.4	12.9	S	6.44	33.8	WSW	23.4	25.2	24.9	1033.9	13.40	162.2	0.000	0.111	28.4	62	20.5	30.3	11.09	1.1672	697	1	100.0	30
01/20/18	4:00 p	23.3	23.7	23.3	90	21.6	4.8	SSE	2.41	16.1	S	23.3	24.7	24.7	1034.4	0.00	0.0	0.000	0.104	27.3	65	20.1	28.7	11.73	1.1728	702	1	100.0	30
01/20/18	4:30 p	23.2	23.3	23.0	95	22.3	3.2	NE	1.61	11.3	NNE	23.2	24.8	24.8	1035.0	0.40	1.6	0.000	0.101	26.4	67	19.8	27.6	12.16	1.1773	700	1	100.0	30
01/20/18	5:00 p	23.3	23.3	23.2	95	22.4	1.6	SSE	0.80	4.8	E	23.3	24.9	24.9	1034.8	0.00	0.0	0.000	0.103	26.1	69	19.9	27.3	12.59	1.1784	702	1	100.0	30
01/20/18	5:30 p	23.2	23.3	23.2	96	22.5	1.6	WNW	0.80	4.8	W	23.2	24.9	24.9	1035.3	0.40	1.0	0.000	0.102	25.8	70	19.9	26.9	12.88	1.1801	698	1	100.0	30
01/20/18	6:00 p	23.2	23.3	23.2	96	22.5	0.0	W	0.00	4.8	W	23.2	24.9	24.9	1035.2	0.00	0.0	0.000	0.102	25.6	71	20.0	26.8	13.13	1.1805	699	1	100.0	30
01/20/18	6:30 p	23.2	23.3	23.2	97	22.7	0.0	NNW	0.00	3.2	NW	23.2	24.9	24.9	1035.5	0.00	0.0	0.000	0.101	25.3	72	19.9	26.6	13.39	1.1820	701	1	100.0	30
01/20/18	7:00 p	23.1	23.2	23.1	97	22.6	0.0	---	0.00	0.0	---	23.1	24.9	24.9	1035.4	0.00	0.0	0.000	0.100	25.1	73	19.9	26.4	13.71	1.1828	701	1	100.0	30
01/20/18	7:30 p	23.1	23.2	23.0	97	22.6	0.0	---	0.00	0.0	---	23.1	24.9	24.9	1035.1	0.00	0.0	0.000	0.100	25.0	73	19.8	26.3	13.71	1.1830	701	1	100.0	30
01/20/18	8:00 p	22.8	23.1	22.8	97	22.3	0.0	---	0.00	0.0	---	22.8	24.5	24.5	1034.6	0.00	0.0	0.000	0.093	24.8	74	19.8	26.1	14.02	1.1834	700	1	100.0	30
01/20/18	8:30 p	23.0	23.0	22.7	97	22.5	1.6	ENE	0.80	4.8	NE	23.0	24.8	24.8	1034.3	0.00	0.0	0.000	0.097	24.7	75	19.9	26.0	14.35	1.1833	702	1	100.0	30
01/20/18	9:00 p	23.1	23.2	23.0	97	22.6	0.0	ENE	0.00	4.8	E	23.1	24.8	24.8	1034.2	0.00	0.0	0.000	0.098	24.6	76	20.0	25.9	14.65	1.1834	701	1	100.0	30
01/20/18	9:30 p	22.8	23.1	22.8	97	22.3	0.0	ENE	0.00	1.6	ENE	22.8	24.6	24.6	1033.8	0.00	0.0	0.000	0.094	24.4	76	19.9	25.8	14.65	1.1836	702	1	100.0	30
01/20/18	10:00 p	22.6	22.8	22.6	97	22.1	0.0	---	0.00	0.0	---	22.6	24.3	24.3	1033.8	0.00	0.0	0.000	0.089	24.3	76	19.8	25.6	14.65	1.1845	701	1	100.0	30
01/20/18	10:30 p	22.6	22.6	22.5	97	22.1	0.0	ENE	0.00	4.8	ENE	22.6	24.3	24.3	1034.2	0.00	0.0	0.000	0.088	24.1	77	19.8	25.4	14.95	1.1859	699	1	100.0	30
01/20/18	11:00 p	22.4	22.6	22.4	97	21.9	0.0	ENE	0.00	1.6	ENE	22.4	24.1	24.1	1034.2	0.00	0.0	0.000	0.084	23.9	77	19.6	25.2	14.95	1.1868	702	1	100.0	30
01/20/18	11:30 p	22.2	22.4	22.2	97	21.7	0.0	ENE	0.00	1.6	ENE	22.2	23.9	23.9	1034.2	0.00	0.0	0.000	0.081	23.7	77	19.4	24.9	14.95	1.1878	698	1	100.0	30
01/21/18	12:00 a	22.3	22.3	22.2	97	21.8	0.0	ENE	0.00	1.6	ENE	22.3	24.0	24.0	1034.4	0.00	0.0	0.000	0.082	23.6	78	19.5	24.8	15.26	1.1883	700	1	100.0	30
01/21/18	12:30 a	22.4	22.4	22.2	97	21.9	0.0	ENE	0.00	1.6	ENE	22.4	24.1	24.1	1034.7	0.00	0.0	0.000	0.084	23.6	78	19.5	24.7	15.26	1.1890	698	1	100.0	30
01/21/18	1:00 a	22.6	22.6	22.3	98	22.2	0.0	---	0.00	0.0	---	22.6	24.4	24.4	1034.8	0.00	0.0	0.000	0.088	23.5	79	19.6	24.7	15.66	1.1891	701	1	100.0	30
01/21/18	1:30 a	22.6	22.6	22.5	97	22.1	0.0	---	0.00	0.0	---	22.6	24.3	24.3	1035.2	0.00	0.0	0.000	0.088	23.6	79	19.7	24.8	15.66	1.1892	702	1	100.0	30
01/21/18	2:00 a	22.5	22.6	22.5	97	22.0	0.0	E	0.00	4.8	E	22.5	24.2	24.2	1035.3	0.00	0.0	0.000	0.087	23.5	79	19.6	24.7	15.66	1.1896	700	1	100.0	30
01/21/18	2:30 a	22.8	22.8	22.5	97	22.3	0.0	---	0.00	0.0	---	22.8	24.5	24.5	1035.6	0.00	0.0	0.000	0.093	23.7	80	20.0	24.9	16.06	1.1887	696	1	100.0	30
01/21/18	3:00 a	23.7	23.8	22.8	96	23.0	0.0	ENE	0.00	4.8	ENE	23.7	25.7	25.7	1036.1	0.00	0.0	0.000	0.112	25.0	85	22.3	27.0	18.07	1.1798	702	1	100.0	30
01/21/18	3:30 a	24.6	24.6	23.7	91	23.0	4.8	ENE	2.41	14.5	ENE	24.6	26.7	26.7	1036.2	0.00	0.0	0.000	0.131	27.3	86	24.8	31.4	18.28	1.1658	702	1	100.0	30
01/21/18	4:00 a	25.1	25.2	24.6	90	23.4	6.4	ENE	3.22	17.7	E	25.1	27.4	27.4	1036.5	0.00	0.0	0.000	0.141	28.8	79	24.8	34.4	15.47	1.1602	701	1	100.0	30
01/21/18	4:30 a	25.7	25.7	25.1	84	22.8	11.3	ENE	5.63	20.9	ENE	25.7	28.0	28.0	1036.5	0.00	0.0	0.000	0.154	29.4	74	24.3	34.5	13.85	1.1593	701	1	100.0	30
01/21/18	5:00 a	26.4	26.4	25.7	81	22.9	9.7	ENE	4.83	22.5	NE	26.4	28.9	28.9	1036.3	0.00	0.0	0.000	0.169	30.2	71	24.4	35.9	12.85	1.1557	700	1	100.0	30
01/21/18	5:30 a	27.0	27.0	26.3	81	23.5	9.7	E	4.83	20.9	E	27.0	29.9	29.9	1036.1	0.00	0.0	0.000	0.181	30.7	66	23.6	35.7	11.76	1.1553	698	1	100.0	30
01/21/18	6:00 a	28.0	28.0	27.0	74	22.9	12.9	NE	6.44	24.1	NE	27.8	31.3	31.1	1035.8	0.00	0.0	0.000	0.201	31.0	65	23.6	35.9	11.54	1.1536	701	1	100.0	30
01/21/18	6:30 a	28.2	29.2	28.0	71	22.5	9.7	E	4.83	20.9	NE	28.2	31.3	31.3	1035.6	0.00	0.0	0.000	0.206	31.9	63	24.0	37.7	11.16	1.1494	701	1	100.0	30
01/21/18	7:00 a	28.8	28.9	28.1	71	23.0	11.3	NE	5.63	20.9	ENE	28.8	32.7	32.7	1035.2	0.00	0.0	0.000	0.218	31.8	61	23.3	36.8	10.78	1.1506	697	1	100.0	30
01/21/18	7:30 a	29.9	30.0	28.8	67	23.1	8.0	NE	4.02	20.9	NE	29.9	34.4	34.4	1034.7	0.00	0.0	0.000	0.242	32.0	61	23.5	37.4	10.77	1.1488	700	1	100.0	30
01/21/18	8:00 a	30.6	30.8	29.8	66	23.5	8.0	NE	4.02	19.3	NNE	30.6	35.6	35.6	1034.3	0.00	0.0	0.000	0.256	32.8	61	24.3	39.4	10.75	1.1439	701	1	100.0	30
01/21/18	8:30 a	30.6	31.1	30.4	63	22.7	8.0	ENE	4.02	17.7	E	30.6	34.9	34.9	1034.0	0.00	0.0	0.000	0.255	33.2	59	24.1	39.9	10.41	1.1422	699	1	100.0	30
01/21/18	9:00 a	30.4	30.8	29.9	65	23.1	8.0	ENE	4.02	19.3	NE	30.4	34.9	34.9	1033.4	0.00	0.0	0.000	0.251	33.2	56	23.2	38.8	9.92	1.1436	700	1	100.0	30
01/21/18	9:30 a	31.4	31.5	30.4	61	23.0	8.0	NE	4.02	19.3	ENE	31.4	36.0	36.0	1032.8	0.00	0.0	0.000	0.273	33.1	55	22.9	38.4	9.69	1.1438	701	1	100.0	30
01/21/18	10:00 a	31.6	31.6	31.3	57	22.0	8.0	ENE	4.02	20.9	NE	31.6	35.4	35.4	1032.2	0.00	0.0	0.000	0.275	33.1	52	21.9	37.4	9.29	1.1449	700	1	100.0	30
01/21/18	10:30 a	31.9	31.9	31.6	56	22.0	8.0	ENE	4.02	17.7	E	31.9	35.9	35.9	1031.7	0.00	0.0	0.000	0.282	33.5	50	21.7	37.6	8.96	1.1433	703	1	100.0	30
01/21/18	11:00 a	31.4	32.1	31.1	64	23.8	6.4	ENE	3.22	16.1	NE	31.4	36.7	36.7	1031.4	0.00	0.0	0.000	0.273	33.4	52	22.2	38.2	9.26	1.1421	699	1	100.0	30
01/21/18	11:30 a	30.9	32.1	30.7	65	23.6	9.7	E	4.83	20.9	E	30.9	35.8	35.8	1031.3	0.00	0.0	0.000	0.263	33.2	54	22.7	38.3	9.58	1.1420	700	1	100.0	30
01/21/18	12:00 p	30.4	31.6	30.4	63	22.6	8.0	ENE	4.02	19.3	ENE	30.4	34.7	34.7	1031.4	0.00	0.0	0.000	0.252	32.9	54	22.4	37.7	9.60	1.1436	700	1	100.0	30
01/21/18	12:30 p	30.9	31.1	30.3	63	23.1	8.0	E	4.02	20.9	E	30.9	35.4	35.4	1031.3	0.00	0.0	0.000	0.263	32.8	55	22.5	37.6	9.71	1.1439	699	1	100.0	30
01/21/18	1:00 p	30.9	31.1	30.8	62	22.8	8.0	E	4.02	16.1	E	30.9	35.2	35.2	1031.4	0.00	0.0	0.000	0.263	32.5	55	22.3	37.0	9.73	1.1455	699	1	100.0	30
01/21/18	1:30 p	30.3	30.9	30.3	66	23.3	8.0	E	4.02	17.7	E	30.3	35.1	35.1	1031.6	0.00	0.0	0.000	0.250	32.1	56	22.2	36.4	9.95	1.1473	700	1	100.0	30
01/21/18	2:00 p	29.7	30.4	29.6	67	22.9	6.4	E	3.22	12.9	E	29.7	33.8	33.8	1031.7	0.00	0.0	0.000	0.236	31.8	57	22.3	36.0	10.08	1.1485	702	1	100.0	30
01/21/18	2:30 p	28.7	29.6	28.7	70	22.7	3.2	ENE	1.61	12.9	E	28.7	32.2	32.2	1032.4	0.00	0.0	0.000	0.215	31.3	57	21.8	34.9	10.11	1.1520	700	1	100.0	30
01/21/18	3:00 p	27.7	28.7	27.7	78	23.5	1.6	E	0.80	4.8	E	27.7	31.2	31.2	1032.5	0.00	0.0	0.000	0.196	30.7	58	21.5	34.1	10.30	1.1550	702	1	100.0	30
01/21/18	3:30 p	26.8	27.7	26.8	84	23.8	0.0	---	0.00	0.0	---	26.8	29.9	29.9	1032.8	0.00	0.0	0.000	0.176	30.2	59	21.3	33.2	10.52	1.1578	702	1	100.0	30
01/21/18	4:00 p	26.0	26.8	26.0	89	24.0	0.0	---	0.00	0.0	---	26.0	28.9	28.9	1033.5	0.00	0.0	0.000	0.160	29.7	61	21.4	32.7	10.93	1.1601	699	1	100.0	30
01/21/18	4:30 p	25.6	26.0	25.6	88	23.5	0.0	E	0.00	3.2	E	25.6	28.2	28.2	1033.7	0.00	0.0	0.000	0.152	29.2	62	21.1	31.8	11.06	1.1629	700	1	100.0	30
01/21/18	5:00 p	25.4	25.6	25.4	89	23.4	1.6	E	0.80	6.4	E	25.4	27.8	27.8	1034.0	0.00	0.0	0.000	0.147	28.7	63	21.0	31.1	11.28	1.1653	701	1	100.0	30
01/21/18	5:30 p	25.1	25.4	25.1	90	23.3	3.2	E	1.61	8.0	ENE	25.1	27.3	27.3	1034.5	0.00	0.0	0.000	0.140	28.2	65	21.0	30.2	11.70	1.1680	701	1	100.0	30
01/21/18	6:00 p	24.7	25.1	24.7	92	23.3	0.0	E	0.00	3.2	E	24.7	26.8	26.8	1034.6	0.00	0.0	0.000	0.132	27.8	66	20.8	29.7	11.91	1.1699	701	1	100.0	30
01/21/18	6:30 p	24.3	24.7	24.3	94	23.2	0.0	---	0.00	0.0	---	24.3	26.4	26.4	1034.6	0.00	0.0	0.000	0.124	27.4	67	20.7	29.1	12.12	1.1716	700	1	100.0	30
01/21/18	7:00 p	24.1	24.3	24.0	94	23.0	0.0	E	0.00	3.2	E	24.1	26.1	26.1	1034.4	0.00	0.0	0.000	0.119	27.0	67	20.3	28.4	12.14	1.1735	702	1	100.0	30
01/21/18	7:30 p	23.8	24.1	23.8	95	23.0	0.0	---	0.00	0.0	---	23.8	25.8	25.8	1034.3	0.00	0.0	0.000	0.115	26.7	68	20.3	28.1	12.35	1.1745	701	1	100.0	30
01/21/18	8:00 p	23.7	23.8	23.7	95	22.8	0.0	---	0.00	0.0	---	23.7	25.6	25.6	1034.0	0.00	0.0	0.000	0.111	26.3	69	20.2	27.6	12.57	1.1760	701	1	100.0	30
01/21/18	8:30 p	23.6	23.7	23.6	94	22.6	3.2	E	1.61	8.0	NE	23.6	25.4	25.4	1034.1	0.00	0.0	0.000	0.110	26.1	70	20.2	27.3	12.87	1.1772	697	1	100.0	30
01/21/18	9:00 p	23.4	23.6	23.3	93	22.2	3.2	E	1.61	14.5	E	23.4	24.9	24.9	1034.0	0.00	0.0	0.000	0.105	25.7	72	20.2	26.9	13.36	1.1784	698	1	100.0	30
01/21/18	9:30 p	23.1	23.4	23.1	93	21.9	3.2	E	1.61	11.3	E	23.1	24.6	24.6	1034.1	0.00	0.0	0.000	0.100	25.3	73	20.1	26.6	13.70	1.1800	701	1	100.0	30
01/21/18	10:00 p	22.8	23.2	22.8	93	21.6	3.2	ENE	1.61	11.3	E	22.8	24.3	24.3	1034.1	0.00	0.0	0.000	0.093	25.0	73	19.8	26.3	13.71	1.1819	699	1	100.0	30
01/21/18	10:30 p	22.4	22.8	22.4	93	21.3	3.2	E	1.61	12.9	E	22.4	23.9	23.9	1034.1	0.00	0.0	0.000	0.086	24.6	74	19.7	25.9	14.02	1.1837	701	1	100.0	30
01/21/18	11:00 p	22.3	22.4	22.3	93	21.1	3.2	E	1.61	9.7	E	22.3	23.7	23.7	1034.0	0.00	0.0	0.000	0.082	24.3	75	19.6	25.6	14.35	1.1852	698	1	100.0	30
01/21/18	11:30 p	22.1	22.3	22.1	93	20.9	3.2	E	1.61	9.7	E	22.1	23.4	23.4	1033.9	0.00	0.0	0.000	0.078	23.9	76	19.4	25.1	14.65	1.1868	701	1	100.0	30
01/22/18	12:00 a	22.0	22.1	21.9	92	20.6	6.4	E	3.22	17.7	E	22.0	23.3	23.3	1033.9	0.00	0.0	0.000	0.076	23.6	79	19.7	24.8	15.66	1.1876	702	1	100.0	30
01/22/18	12:30 a	21.7	22.0	21.7	92	20.4	4.8	E	2.41	14.5	ENE	21.7	23.1	23.1	1034.2	0.00	0.0	0.000	0.071	23.3	77	19.0	24.3	14.95	1.1902	698	1	100.0	30
01/22/18	1:00 a	21.6	21.8	21.6	92	20.2	1.6	E	0.80	8.0	SE	21.6	22.9	22.9	1034.7	0.00	0.0	0.000	0.067	23.1	77	18.8	24.1	14.95	1.1920	702	1	100.0	30
01/22/18	1:30 a	21.7	21.7	21.6	91	20.1	4.8	ENE	2.41	17.7	ENE	21.7	22.9	22.9	1034.7	0.00	0.0	0.000	0.069	22.8	79	18.9	23.7	15.69	1.1930	697	1	100.0	30
01/22/18	2:30 a	25.7	25.7	24.9	78	21.6	12.9	ENE	6.44	29.0	NE	25.4	27.5	27.2	1036.8	0.00	0.0	0.000	0.154	27.1	69	20.9	28.7	12.52	1.1751	689	1	100.0	30
01/22/18	3:00 a	26.4	26.4	25.7	78	22.2	12.9	ENE	6.44	27.4	E	26.2	28.5	28.3	1036.4	0.00	0.0	0.000	0.168	27.3	69	21.1	29.1	12.51	1.1735	697	1	100.0	30
01/22/18	3:30 a	27.1	27.1	26.4	75	22.3	12.9	E	6.44	25.7	ENE	26.9	29.4	29.2	1036.1	0.00	0.0	0.000	0.183	27.8	67	21.1	29.8	12.11	1.1711	701	1	100.0	30
01/22/18	4:00 a	27.9	28.1	27.1	70	21.9	11.3	E	5.63	22.5	E	27.9	30.4	30.4	1035.7	0.00	0.0	0.000	0.199	28.5	65	21.3	30.9	11.68	1.1675	701	1	100.0	30
01/22/18	4:30 a	28.4	28.4	27.7	69	22.2	11.3	ENE	5.63	19.3	NE	28.4	31.4	31.4	1035.3	0.00	0.0	0.000	0.211	29.1	64	21.6	31.9	11.46	1.1644	699	1	100.0	30
01/22/18	5:00 a	28.9	29.2	28.4	68	22.4	9.7	NE	4.83	20.9	ENE	28.9	32.4	32.4	1034.8	0.00	0.0	0.000	0.221	29.9	62	21.8	33.2	11.03	1.1602	700	1	100.0	30
01/22/18	5:30 a	29.7	29.7	28.9	64	22.1	8.0	ENE	4.02	20.9	NNE	29.7	33.2	33.2	1034.1	0.00	0.0	0.000	0.236	30.7	60	22.0	34.4	10.66	1.1561	698	1	100.0	30
01/22/18	6:00 a	30.5	30.5	29.7	62	22.4	6.4	ENE	3.22	17.7	ENE	30.5	34.6	34.6	1033.8	0.00	0.0	0.000	0.253	31.2	58	22.0	34.8	10.29	1.1536	700	1	100.0	30
01/22/18	6:30 a	30.6	31.0	30.5	60	22.0	6.4	ENE	3.22	17.7	E	30.6	34.3	34.3	1033.2	0.00	0.0	0.000	0.256	31.9	55	21.8	35.8	9.76	1.1507	701	1	100.0	30
01/22/18	7:00 a	31.2	31.3	30.7	63	23.3	4.8	N	2.41	17.7	NE	31.2	35.9	35.9	1032.6	0.00	0.0	0.000	0.269	32.7	54	22.2	37.2	9.61	1.1463	702	1	100.0	30
01/22/18	7:30 a	31.2	31.4	30.9	60	22.5	6.4	NE	3.22	19.3	NE	31.2	35.2	35.2	1032.2	0.00	0.0	0.000	0.269	32.7	52	21.6	36.6	9.31	1.1470	701	1	100.0	30
01/22/18	8:00 a	31.9	31.9	31.2	60	23.2	6.4	NE	3.22	17.7	NE	31.9	36.8	36.8	1031.6	0.00	0.0	0.000	0.282	33.3	50	21.5	37.3	8.97	1.1441	701	1	100.0	30
01/22/18	8:30 a	31.0	31.9	31.0	57	21.5	6.4	E	3.22	16.1	E	31.0	34.2	34.2	1031.1	0.00	0.0	0.000	0.264	33.2	50	21.3	36.9	8.98	1.1444	701	1	100.0	30
01/22/18	9:00 a	31.8	31.8	30.9	57	22.2	8.0	ENE	4.02	19.3	NE	31.8	35.9	35.9	1030.8	0.00	0.0	0.000	0.280	33.2	49	21.0	36.7	8.82	1.1446	701	1	100.0	30
01/22/18	9:30 a	30.8	31.8	30.7	59	21.8	8.0	NE	4.02	16.1	NE	30.8	34.3	34.3	1030.7	0.00	0.0	0.000	0.259	32.4	51	21.0	35.8	9.14	1.1472	702	1	100.0	30
01/22/18	10:00 a	30.1	30.8	30.1	61	21.8	6.4	NE	3.22	14.5	NNE	30.1	33.5	33.5	1030.8	0.00	0.0	0.000	0.245	31.7	53	21.0	34.9	9.47	1.1502	697	1	100.0	30
01/22/18	10:30 a	30.3	30.3	29.8	60	21.6	6.4	ENE	3.22	12.9	ENE	30.3	33.7	33.7	1031.2	0.00	0.0	0.000	0.249	31.3	53	20.6	34.1	9.48	1.1527	702	1	100.0	30
01/22/18	11:00 a	29.8	30.3	29.8	61	21.4	4.8	ENE	2.41	12.9	ENE	29.8	32.8	32.8	1031.8	0.00	0.0	0.000	0.238	31.1	54	20.7	33.8	9.69	1.1541	703	1	100.0	30
01/22/18	11:30 a	29.1	29.8	29.1	69	22.8	1.6	ENE	0.80	4.8	ENE	29.1	32.9	32.9	1032.0	0.00	0.0	0.000	0.223	30.8	55	20.7	33.6	9.80	1.1552	699	1	100.0	30
01/22/18	12:00 p	27.4	29.1	27.4	72	21.9	1.6	ENE	0.80	4.8	ENE	27.4	29.8	29.8	1032.3	0.00	0.0	0.000	0.190	30.5	56	20.7	33.3	10.01	1.1569	701	1	100.0	30
01/22/18	12:30 p	26.6	27.4	26.6	77	22.2	3.2	NE	1.61	6.4	ENE	26.6	28.7	28.7	1032.3	0.00	0.0	0.000	0.171	29.9	57	20.4	32.2	10.22	1.1597	699	1	100.0	30
01/22/18	1:00 p	25.6	26.6	25.6	83	22.5	0.0	NE	0.00	3.2	NE	25.6	27.7	27.7	1032.5	0.00	0.0	0.000	0.150	29.3	58	20.2	31.3	10.35	1.1628	700	1	100.0	30
01/22/18	1:30 p	25.0	25.6	25.0	86	22.5	1.6	E	0.80	4.8	E	25.0	27.1	27.1	1032.7	0.00	0.0	0.000	0.139	28.7	59	19.9	30.5	10.55	1.1656	698	1	100.0	30
01/22/18	2:00 p	24.7	25.0	24.7	87	22.4	0.0	---	0.00	0.0	---	24.7	26.6	26.6	1032.9	0.00	0.0	0.000	0.132	28.2	61	19.9	29.7	10.95	1.1680	701	1	100.0	30
01/22/18	2:30 p	24.4	24.7	24.3	87	22.1	1.6	ENE	0.80	6.4	SE	24.4	26.2	26.2	1033.5	0.00	0.0	0.000	0.126	27.7	62	19.7	29.1	11.11	1.1709	699	1	100.0	30
01/22/18	3:00 p	24.0	24.4	24.0	90	22.3	0.0	ENE	0.00	3.2	ENE	24.0	25.9	25.9	1033.9	0.00	0.0	0.000	0.118	27.2	63	19.6	28.4	11.33	1.1734	697	1	100.0	30
01/22/18	3:30 p	23.3	23.9	23.3	92	22.0	1.6	ENE	0.80	6.4	ENE	23.3	24.8	24.8	1034.0	0.00	0.0	0.000	0.104	26.8	64	19.4	27.9	11.54	1.1752	702	1	100.0	30
01/22/18	4:00 p	23.1	23.3	23.1	93	21.9	0.0	---	0.00	0.0	---	23.1	24.6	24.6	1033.7	0.00	0.0	0.000	0.098	26.4	65	19.3	27.4	11.76	1.1769	702	1	100.0	30
